event_date,event_name,event_timestamp,user_pseudo_id,ltv_revenue,device_language,device_is_limited_ad_tracking,device_web_info_hostname,geo_continent,geo_sub_continent,geo_country,geo_region,geo_city,ga_session_id,page_title,page_refferer,campaign,ga_session_number,session_engaged,entrances,medium,source,page_location
20201112,session_start,1605204179361724,1170670677.1605204179,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204179,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR3FQCxo-j_6mYxnrImUNe8_eZqf5_Nrcdv6gOnIuohQWOld3Tyh-p6-d-A
20201112,page_view,1605204179361724,1170670677.1605204179,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204179,DIVEROID,,(referral),1,0,1,referral,facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR3FQCxo-j_6mYxnrImUNe8_eZqf5_Nrcdv6gOnIuohQWOld3Tyh-p6-d-A
20201112,page_view,1605204188365275,1170670677.1605204179,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204179,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR3FQCxo-j_6mYxnrImUNe8_eZqf5_Nrcdv6gOnIuohQWOld3Tyh-p6-d-A
20201112,scr_10,1605204188365275,1170670677.1605204179,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204179,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR3FQCxo-j_6mYxnrImUNe8_eZqf5_Nrcdv6gOnIuohQWOld3Tyh-p6-d-A
20201112,first_visit,1605203996466273,867238324.1605203996,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203996,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0_T5RZ2m1QZoU1RnkqJ7FaaPE98v1xjfTzoMaJbtdQdKWKRIbTg4h8l9g
20201112,session_start,1605203996466273,867238324.1605203996,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203996,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0_T5RZ2m1QZoU1RnkqJ7FaaPE98v1xjfTzoMaJbtdQdKWKRIbTg4h8l9g
20201112,page_view,1605203996466273,867238324.1605203996,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203996,DIVEROID,,(referral),1,0,1,referral,facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0_T5RZ2m1QZoU1RnkqJ7FaaPE98v1xjfTzoMaJbtdQdKWKRIbTg4h8l9g
20201112,page_view,1605204010243438,867238324.1605203996,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203996,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0_T5RZ2m1QZoU1RnkqJ7FaaPE98v1xjfTzoMaJbtdQdKWKRIbTg4h8l9g
20201112,scr_10,1605204010243438,867238324.1605203996,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203996,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0_T5RZ2m1QZoU1RnkqJ7FaaPE98v1xjfTzoMaJbtdQdKWKRIbTg4h8l9g
20201112,user_engagement,1605204027167971,867238324.1605203996,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203996,DIVEROID,,(referral),1,1,,referral,facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0_T5RZ2m1QZoU1RnkqJ7FaaPE98v1xjfTzoMaJbtdQdKWKRIbTg4h8l9g
20201112,first_visit,1605201725952579,438136321.1605201726,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605201725,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=8&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR1cfclhvp2ahouKSC1aQMeKrWMOcrgpyHGo7hRFtsUo4stloqUTaaAy3-w
20201112,session_start,1605201725952579,438136321.1605201726,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605201725,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=8&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR1cfclhvp2ahouKSC1aQMeKrWMOcrgpyHGo7hRFtsUo4stloqUTaaAy3-w
20201112,page_view,1605201725952579,438136321.1605201726,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605201725,DIVEROID,,(referral),1,0,1,referral,facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=8&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR1cfclhvp2ahouKSC1aQMeKrWMOcrgpyHGo7hRFtsUo4stloqUTaaAy3-w
20201112,page_view,1605201735852018,438136321.1605201726,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605201725,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=8&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR1cfclhvp2ahouKSC1aQMeKrWMOcrgpyHGo7hRFtsUo4stloqUTaaAy3-w
20201112,scr_10,1605201735852018,438136321.1605201726,0.0,id-id,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605201725,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=8&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR1cfclhvp2ahouKSC1aQMeKrWMOcrgpyHGo7hRFtsUo4stloqUTaaAy3-w
20201112,first_visit,1605204043455799,1303577611.1605204043,0.0,th-th,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204043,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=allinone+postcorona&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR19L_-8-0YWKfx2zZlxKID7Y2Daugl3XfAAXtM196bZ_pzyOAuy-WBozTA
20201112,session_start,1605204043455799,1303577611.1605204043,0.0,th-th,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204043,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=allinone+postcorona&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR19L_-8-0YWKfx2zZlxKID7Y2Daugl3XfAAXtM196bZ_pzyOAuy-WBozTA
20201112,page_view,1605204043455799,1303577611.1605204043,0.0,th-th,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204043,DIVEROID,,(referral),1,0,1,referral,facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=allinone+postcorona&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR19L_-8-0YWKfx2zZlxKID7Y2Daugl3XfAAXtM196bZ_pzyOAuy-WBozTA
20201112,page_view,1605204057432623,1303577611.1605204043,0.0,th-th,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204043,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=allinone+postcorona&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR19L_-8-0YWKfx2zZlxKID7Y2Daugl3XfAAXtM196bZ_pzyOAuy-WBozTA
20201112,scr_10,1605204057432623,1303577611.1605204043,0.0,th-th,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204043,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=allinone+postcorona&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR19L_-8-0YWKfx2zZlxKID7Y2Daugl3XfAAXtM196bZ_pzyOAuy-WBozTA
20201112,user_engagement,1605204074411435,1303577611.1605204043,0.0,th-th,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605204043,DIVEROID,,(referral),1,1,,referral,facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=allinone+postcorona&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR19L_-8-0YWKfx2zZlxKID7Y2Daugl3XfAAXtM196bZ_pzyOAuy-WBozTA
20201112,first_visit,1605203986766059,933878158.1605203987,0.0,ko-kr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203986,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0O4Itjfeke3apXkwG31wnUq09orFAwg-PMBSw9JIhQB3hdf8HOzZTwCoY
20201112,session_start,1605203986766059,933878158.1605203987,0.0,ko-kr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203986,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0O4Itjfeke3apXkwG31wnUq09orFAwg-PMBSw9JIhQB3hdf8HOzZTwCoY
20201112,page_view,1605203986766059,933878158.1605203987,0.0,ko-kr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203986,DIVEROID,,(referral),1,0,1,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0O4Itjfeke3apXkwG31wnUq09orFAwg-PMBSw9JIhQB3hdf8HOzZTwCoY
20201112,page_view,1605203996594252,933878158.1605203987,0.0,ko-kr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605203986,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_22&utm_script=money+people&utm_tar=4&utm_type=vid&utm_lookalike=1&fbclid=IwAR0O4Itjfeke3apXkwG31wnUq09orFAwg-PMBSw9JIhQB3hdf8HOzZTwCoY
20201112,first_visit,1605188137067065,1392101621.1605188137,0.0,fr-fr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605188136,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=1&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR0oaLPuorDp1mAJupaO-UUhZg4bVKUkIBGoDxvozn6N_OfAmOgnpcNakyQ
20201112,session_start,1605188137067065,1392101621.1605188137,0.0,fr-fr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605188136,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=1&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR0oaLPuorDp1mAJupaO-UUhZg4bVKUkIBGoDxvozn6N_OfAmOgnpcNakyQ
20201112,page_view,1605188137067065,1392101621.1605188137,0.0,fr-fr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605188136,DIVEROID,,(referral),1,0,1,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=1&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR0oaLPuorDp1mAJupaO-UUhZg4bVKUkIBGoDxvozn6N_OfAmOgnpcNakyQ
20201112,page_view,1605188150096521,1392101621.1605188137,0.0,fr-fr,No,kickstarter.diveroid.com,Americas,Northern America,United States,"","",1605188136,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_21&utm_script=price+people&utm_tar=1&utm_type=vid%28short_ver%29&utm_lookalike=0&fbclid=IwAR0oaLPuorDp1mAJupaO-UUhZg4bVKUkIBGoDxvozn6N_OfAmOgnpcNakyQ
20201112,first_visit,1605218381073496,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,1605218379,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM
20201112,session_start,1605218381073496,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,1605218379,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM
20201112,page_view,1605218381073496,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,1605218379,DIVEROID,,,1,0,1,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM
20201112,page_view,1605218386272373,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,1605218379,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM
20201112,click_target,1605218408260008,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,1605218379,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM
20201112,click_copy,1605218416650618,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,"1605218379,1605218379,1605218379","DIVEROID,DIVEROID,DIVEROID",,,"1,1,1","1,1,1",,,,"https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM"
20201112,page_view,1605218428280542,1020228768.1605218380,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Auvergne-Rhone-Alpes,Lyon,1605218379,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaZvEsgNs83UlgHi2JZmZXO5VylXwrxG5eArWu-fHwRxCO-hN5uALBwPqbM
20201112,first_visit,1605210438958425,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,session_start,1605210438958425,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,page_view,1605210438958425,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,(referral),1,0,1,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,page_view,1605210444269479,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,scr_10,1605210461362472,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,click_target,1605210466646954,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,click_copy,1605210466646954,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,click_copy,1605210487504083,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,scr_50,1605210522229874,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,click_device,1605210532768757,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,click,1605210532768757,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,user_engagement,1605210532768757,264108935.1605210440,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605210439,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_1_2&utm_script=money&utm_tar=5&utm_type=slide&utm_lookalike=0&fbclid=PAAaaiRDYc7rYybOHZ2ahiu1ezGsQd8BorUS-R1HgToD8RACbl3CxU4zUBx4c
20201112,first_visit,1605234836942879,757031684.1605234886,0.0,fr-fr,No,kickstarter.diveroid.com,Europe,Western Europe,France,Ile-de-France,Paris,1605234885,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?fbclid=IwAR2EXVSkgRJ9gM2NHh3IN4uuZlS--2_QYfcyV-HP-AaXpV6xmJJGmfaD_qc
