event_date,event_name,event_timestamp,user_pseudo_id,ltv_revenue,device_language,device_is_limited_ad_tracking,device_web_info_hostname,geo_continent,geo_sub_continent,geo_country,geo_region,geo_city,ga_session_id,page_title,page_refferer,campaign,ga_session_number,session_engaged,entrances,medium,source,page_location
20201110,page_view,1605057983601006,527262356.1605057984,0.0,en-gb,No,kickstarter.diveroid.com,Asia,Southeast Asia,Singapore,"",Singapore,1605057983,DIVEROID,,,1,0,1,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR2bW2fGKavso1LEkPvbB9ZgBpIs00v8D76FXhOjsFUde9mEcexGIu1AOiI
20201110,page_view,1605057990090013,527262356.1605057984,0.0,en-gb,No,kickstarter.diveroid.com,Asia,Southeast Asia,Singapore,"",Singapore,1605057983,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR2bW2fGKavso1LEkPvbB9ZgBpIs00v8D76FXhOjsFUde9mEcexGIu1AOiI
20201110,scr_10,1605057990090013,527262356.1605057984,0.0,en-gb,No,kickstarter.diveroid.com,Asia,Southeast Asia,Singapore,"",Singapore,1605057983,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR2bW2fGKavso1LEkPvbB9ZgBpIs00v8D76FXhOjsFUde9mEcexGIu1AOiI
20201110,first_visit,1605072110672465,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,session_start,1605072110672465,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,page_view,1605072110672465,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,(referral),1,0,1,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,page_view,1605072120898357,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,click_target,1605072153558838,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,click_copy,1605072164365531,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,scr_10,1605072170237605,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,user_engagement,1605072174475987,743224828.1605072107,0.0,es-es,No,kickstarter.diveroid.com,Europe,Southern Europe,Spain,Madrid,Madrid,1605072106,DIVEROID,,(referral),1,1,,referral,instagram.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=PAAaabWmHi-dl-dwjDgG42_OIjD8xwHgCm7x8O8w6EYvA80r9Orgc3GF_VrJ8
20201110,first_visit,1605043457991715,1567489119.1605043459,0.0,en-gb,No,kickstarter.diveroid.com,Europe,Northern Europe,United Kingdom,England,London,1605043459,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR3m_ecDKjSG8e0IqmHB_sJXAQgzeDmZOl115_2dOMWsH7wvWvlhStpAA6g
20201110,session_start,1605043457991715,1567489119.1605043459,0.0,en-gb,No,kickstarter.diveroid.com,Europe,Northern Europe,United Kingdom,England,London,1605043459,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR3m_ecDKjSG8e0IqmHB_sJXAQgzeDmZOl115_2dOMWsH7wvWvlhStpAA6g
20201110,page_view,1605043457991715,1567489119.1605043459,0.0,en-gb,No,kickstarter.diveroid.com,Europe,Northern Europe,United Kingdom,England,London,1605043459,DIVEROID,,,1,0,1,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR3m_ecDKjSG8e0IqmHB_sJXAQgzeDmZOl115_2dOMWsH7wvWvlhStpAA6g
20201110,page_view,1605043462947381,1567489119.1605043459,0.0,en-gb,No,kickstarter.diveroid.com,Europe,Northern Europe,United Kingdom,England,London,1605043459,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR3m_ecDKjSG8e0IqmHB_sJXAQgzeDmZOl115_2dOMWsH7wvWvlhStpAA6g
20201110,scr_10,1605043462947381,1567489119.1605043459,0.0,en-gb,No,kickstarter.diveroid.com,Europe,Northern Europe,United Kingdom,England,London,1605043459,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR3m_ecDKjSG8e0IqmHB_sJXAQgzeDmZOl115_2dOMWsH7wvWvlhStpAA6g
20201110,user_engagement,1605043485993515,1567489119.1605043459,0.0,en-gb,No,kickstarter.diveroid.com,Europe,Northern Europe,United Kingdom,England,London,1605043459,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=money&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR3m_ecDKjSG8e0IqmHB_sJXAQgzeDmZOl115_2dOMWsH7wvWvlhStpAA6g
20201110,first_visit,1605028708522678,1984451569.1605028708,0.0,pt-br,No,kickstarter.diveroid.com,Europe,Southern Europe,Portugal,Setubal,Barreiro,1605028707,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=IwAR1j25jNv4qLiFGn43ItxQZWQ7Sua-dJweNyW23-Qs1X9XHSHYNsLMfpLDk
20201110,session_start,1605028708522678,1984451569.1605028708,0.0,pt-br,No,kickstarter.diveroid.com,Europe,Southern Europe,Portugal,Setubal,Barreiro,1605028707,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=IwAR1j25jNv4qLiFGn43ItxQZWQ7Sua-dJweNyW23-Qs1X9XHSHYNsLMfpLDk
20201110,page_view,1605028708522678,1984451569.1605028708,0.0,pt-br,No,kickstarter.diveroid.com,Europe,Southern Europe,Portugal,Setubal,Barreiro,1605028707,DIVEROID,,(referral),1,0,1,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=IwAR1j25jNv4qLiFGn43ItxQZWQ7Sua-dJweNyW23-Qs1X9XHSHYNsLMfpLDk
20201110,page_view,1605028715235909,1984451569.1605028708,0.0,pt-br,No,kickstarter.diveroid.com,Europe,Southern Europe,Portugal,Setubal,Barreiro,1605028707,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=IwAR1j25jNv4qLiFGn43ItxQZWQ7Sua-dJweNyW23-Qs1X9XHSHYNsLMfpLDk
20201110,scr_10,1605028729306108,1984451569.1605028708,0.0,pt-br,No,kickstarter.diveroid.com,Europe,Southern Europe,Portugal,Setubal,Barreiro,1605028707,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_4_2&utm_script=money&utm_tar=1&utm_type=vote&utm_lookalike=1&fbclid=IwAR1j25jNv4qLiFGn43ItxQZWQ7Sua-dJweNyW23-Qs1X9XHSHYNsLMfpLDk
20201110,first_visit,1605043661871202,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,session_start,1605043661871202,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,page_view,1605043661871202,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,(referral),1,0,1,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,page_view,1605043667971926,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,scr_10,1605043676394201,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,scr_50,1605043689014023,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,click_device,1605043711081378,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,click,1605043711081378,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,user_engagement,1605043711081378,1756277189.1605043661,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Campania,Salerno,1605043660,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR0NXCaJfyH4eUvQf7nEe372Da1FUOMCVAU6fj4Lnxs79xGx-7e-JVSIvlc
20201110,first_visit,1605029854577954,1031887735.1605029853,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Lombardy,Milan,1605029853,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR1kRudeWSWk56l3Ifyx-5-giudVMYB0ueWicrUvbmwnMKaO5jQVDvRNcGQ
20201110,session_start,1605029854577954,1031887735.1605029853,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Lombardy,Milan,1605029853,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR1kRudeWSWk56l3Ifyx-5-giudVMYB0ueWicrUvbmwnMKaO5jQVDvRNcGQ
20201110,page_view,1605029854577954,1031887735.1605029853,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Lombardy,Milan,1605029853,DIVEROID,,(referral),1,0,1,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR1kRudeWSWk56l3Ifyx-5-giudVMYB0ueWicrUvbmwnMKaO5jQVDvRNcGQ
20201110,page_view,1605029860378654,1031887735.1605029853,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Lombardy,Milan,1605029853,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR1kRudeWSWk56l3Ifyx-5-giudVMYB0ueWicrUvbmwnMKaO5jQVDvRNcGQ
20201110,scr_10,1605029909805649,1031887735.1605029853,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Lombardy,Milan,1605029853,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR1kRudeWSWk56l3Ifyx-5-giudVMYB0ueWicrUvbmwnMKaO5jQVDvRNcGQ
20201110,scr_50,1605029918257213,1031887735.1605029853,0.0,it-it,No,kickstarter.diveroid.com,Europe,Southern Europe,Italy,Lombardy,Milan,1605029853,DIVEROID,,(referral),1,1,,referral,m.facebook.com,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_16_2&utm_script=people&utm_tar=19&utm_lookalike=0&utm_type=vid&fbclid=IwAR1kRudeWSWk56l3Ifyx-5-giudVMYB0ueWicrUvbmwnMKaO5jQVDvRNcGQ
20201110,first_visit,1605008680542323,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,session_start,1605008680542323,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,page_view,1605008680542323,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,0,1,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,page_view,1605008684848171,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,click_target,1605008709469628,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,click_copy,1605008720419724,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,"1605008679,1605008679","DIVEROID,DIVEROID",,,"1,1","1,1",,,,"https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU"
20201110,user_engagement,1605008798415153,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,page_view,1605008805635350,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,"1605008679,1605008679","DIVEROID,DIVEROID",,,"1,1","1,1",,,,"https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU"
20201110,user_engagement,1605008811002340,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,page_view,1605008817390932,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
20201110,scr_10,1605008826514686,1088022986.1605008680,0.0,en-us,No,kickstarter.diveroid.com,Americas,Northern America,United States,New York,Kingston,1605008679,DIVEROID,,,1,1,,,,https://kickstarter.diveroid.com/index_bgup?utm_ex=ex_9_1&utm_script=money&utm_tar=5&utm_type=vid&utm_lookalike=0&fbclid=IwAR3e2PRhTM_h6oG6Ih-JmPhSJghXuvjHtgE-7-RgvifKVX-ZynuBsiTHhQU
